RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11410,서대문구,10900,현저동,1,대지,1019,0000,독립문파크빌,20250515,62300,59.4,0.0,10.0,,,2000,아파트,중개거래,서울 종로구
2025,11260,중랑구,10400,묵동,1,대지,0396,0000,이편한세상화랑대,20250515,103500,84.956,0.0,7.0,,,2017,아파트,중개거래,서울 중랑구
2025,11110,종로구,18400,부암동,1,대지,0127,0001,그린하이츠빌라,20250515,57000,68.33,89.0,3.0,,,1990,연립다세대,중개거래,서울 종로구
2025,11470,양천구,10200,목동,1,대지,0908,0028,부영2,20250515,186500,144.83,0.0,11.0,,,2000,아파트,중개거래,서울 양천구
2025,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,20250515,89200,84.97,0.0,15.0,,,2002,아파트,중개거래,서울 노원구
2025,11290,성북구,10300,돈암동,1,대지,0015,0001,돈암동삼성,20250515,75000,84.59,0.0,20.0,,,1999,아파트,중개거래,서울 성북구
2025,11290,성북구,13800,장위동,1,대지,0062,0001,장위자이 레디언트,20250515,144750,84.89,0.0,29.0,입주권,,0,아파트,중개거래,서울 성북구
2025,11200,성동구,10200,하왕십리동,1,대지,0966,0018,상리제나우스,20250515,13500,12.84,0.0,4.0,,,2013,아파트,직거래,
2025,11530,구로구,10200,구로동,1,대지,0026,0000,신도림포스빌,20250515,20800,33.69,70.28,16.0,,,2004,오피스텔,중개거래,서울 구로구
2025,11530,구로구,10200,구로동,1,대지,1267,0000,신도림태영타운,20250515,111500,101.74,0.0,1.0,,,2000,아파트,중개거래,서울 구로구
2025,11440,마포구,12400,연남동,1,대지,0564,0001,태양빌라,20250515,14300,25.81,11.0,-1.0,,,1991,연립다세대,중개거래,서울 마포구
2025,11290,성북구,11500,삼선동5가,1,대지,0084,0000,트리빌리지,20250515,40200,49.51,27.0,2.0,,,2017,연립다세대,중개거래,서울 성북구
2025,11620,관악구,10200,신림동,1,대지,0610,0351,우성빌라(610-351),20250515,15500,35.62,20.0,-1.0,,,1990,연립다세대,중개거래,서울 관악구
2025,11320,도봉구,10600,방학동,1,대지,0306,0021,아름빌,20250515,12200,39.22,27.0,3.0,,,2008,연립다세대,중개거래,"서울 강북구, 서울 도봉구"
2025,11530,구로구,10800,오류동,1,대지,0046,0002,아크로펠리스,20250515,8400,18.0,25.78,13.0,,,2004,오피스텔,중개거래,서울 구로구
2025,11710,송파구,11100,방이동,1,대지,0041,0008,잠실 벨솔레 오피스텔,20250515,33500,29.325,43.6855,18.0,,,2020,오피스텔,직거래,
2025,11350,노원구,10600,중계동,1,대지,0358,0002,주공4,20250515,60400,59.39,0.0,3.0,,,1991,아파트,중개거래,서울 노원구
2025,11440,마포구,11400,창전동,1,대지,0444,0000,서강예가,20250515,147500,84.988,0.0,3.0,,,2007,아파트,중개거래,서울 마포구
2025,11590,동작구,10400,본동,1,대지,0487,0000,한신휴플러스,20250515,110000,84.84,0.0,14.0,,,2004,아파트,중개거래,서울 동작구
2025,11740,강동구,10500,길동,1,대지,0384,0001,한빛골드빌1차,20250515,60000,72.41,0.0,14.0,,20250515,2001,아파트,직거래,
2025,11545,금천구,10300,시흥동,1,대지,0882,0061,시흥 사거리 와이즈 플레이스,20250515,9300,18.25,27.7,5.0,,,2012,오피스텔,중개거래,서울 금천구
2025,11290,성북구,10300,돈암동,1,대지,0609,0001,한진(609-1),20250515,53000,59.58,0.0,1.0,,,1998,아파트,중개거래,서울 성북구
2025,11440,마포구,12500,성산동,1,대지,0240,0024,(240-24),20250514,20200,29.99,17.0,5.0,,,2012,연립다세대,중개거래,서울 마포구
2025,11215,광진구,10300,구의동,1,대지,0649,0007,다성파크빌리지,20250514,22600,44.64,20.0,1.0,,,1996,연립다세대,중개거래,서울 광진구
2025,11500,강서구,10300,화곡동,1,대지,1007,0005,트라움빌,20250514,26000,34.99,20.0,4.0,,,2012,연립다세대,직거래,
2025,11500,강서구,10300,화곡동,1,대지,0957,0012,(957-12),20250514,13000,38.6,24.0,4.0,,,2003,연립다세대,중개거래,서울 강서구
2025,11560,영등포구,10900,영등포동8가,1,대지,0086,0000,당산역 리버리치 오피스텔,20250514,35000,39.98,58.95,5.0,,,2016,오피스텔,중개거래,서울 영등포구
2025,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,20250514,245000,59.96,0.0,12.0,,,2008,아파트,중개거래,서울 송파구
2025,11740,강동구,10100,명일동,1,대지,0257,0000,고덕주공9,20250514,133000,83.52,0.0,13.0,,,1985,아파트,중개거래,서울 강동구
2025,11470,양천구,10300,신월동,1,대지,1078,0000,목동센트럴아이파크위브4단지,20250514,95000,59.68,0.0,18.0,,,2020,아파트,중개거래,서울 양천구
2025,11230,동대문구,10400,전농동,1,대지,0620,0006,청량리역 렉스프라임,20250514,24700,18.44,28.48,20.0,,,2023,오피스텔,중개거래,서울 동대문구
2025,11530,구로구,10200,구로동,1,대지,0742,0057,(742-57),20250514,13000,21.6,0.0,5.0,,,1995,아파트,중개거래,부산 연제구
2025,11230,동대문구,10200,용두동,1,대지,0787,0000,동의보감타워,20250514,14100,32.825,44.965,11.0,,,2005,오피스텔,중개거래,서울 동대문구
2025,11380,은평구,10700,응암동,1,대지,0111,0001,송원하이본,20250514,13000,31.06,39.61,4.0,,,2003,오피스텔,중개거래,서울 은평구
2025,11200,성동구,11300,옥수동,1,대지,0428,0000,극동,20250514,153500,84.74,0.0,8.0,,,1986,아파트,중개거래,서울 성동구
2025,11500,강서구,10500,마곡동,1,대지,0760,0002,마곡나루역캐슬파크,20250514,20000,25.6,34.96,3.0,,,2016,오피스텔,중개거래,서울 강서구
2025,11620,관악구,10100,봉천동,1,대지,0180,0381,새진6차,20250514,35800,83.03,0.0,4.0,,,2005,아파트,직거래,
2025,11380,은평구,10400,갈현동,1,대지,0537,0000,갈현동현대,20250514,52500,59.25,0.0,14.0,,,1997,아파트,중개거래,서울 은평구
2025,11590,동작구,10500,흑석동,1,대지,0010,0000,명수대현대,20250514,192000,78.07,0.0,9.0,,,1988,아파트,중개거래,서울 동작구
2025,11380,은평구,10700,응암동,1,대지,0730,0021,태경쉐르빌,20250514,22300,28.87,18.0,4.0,,,2017,연립다세대,중개거래,서울 은평구
2025,11680,강남구,10300,개포동,1,대지,0658,0001,개포6차우성아파트1동~8동,20250514,194000,54.98,0.0,5.0,,,1987,아파트,중개거래,"서울 강남구, 서울 서초구"
2025,11290,성북구,10300,돈암동,1,대지,0603,0000,돈암동더샵아파트,20250514,73000,84.817,0.0,3.0,,,2006,아파트,중개거래,서울 성북구
2025,11530,구로구,10700,개봉동,1,대지,0476,0000,한마을,20250514,84000,84.57,0.0,5.0,,,1999,아파트,중개거래,서울 구로구
2025,11260,중랑구,10100,면목동,1,대지,0096,0090,YEINPLACE,20250514,45300,27.27,18.0,4.0,,20250517,2019,연립다세대,중개거래,서울 중랑구
2025,11560,영등포구,11000,여의도동,1,대지,0525,0000,브라이튼여의도,20250514,413000,101.95,0.0,37.0,,,2023,아파트,직거래,
2025,11500,강서구,10300,화곡동,1,대지,0810,0001,진주하이츠빌라,20250514,17400,43.8,19.0,1.0,,,1994,연립다세대,중개거래,서울 양천구
2025,11500,강서구,10300,화곡동,1,대지,0080,0055,그린힐,20250514,24500,34.18,23.0,5.0,,,2014,연립다세대,중개거래,서울 강서구
2025,11470,양천구,10100,신정동,1,대지,0327,0000,목동신시가지13,20250514,222000,99.26,0.0,2.0,,,1987,아파트,중개거래,서울 양천구
2025,11560,영등포구,11400,당산동4가,1,대지,0029,0000,한강아파트,20250514,89000,59.4,0.0,12.0,,,1999,아파트,중개거래,서울 영등포구
2025,11500,강서구,10400,가양동,1,대지,1490,0000,가양도시개발9-2단지,20250514,59000,39.6,0.0,11.0,,,1993,아파트,중개거래,서울 강서구
2025,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,20250514,178000,74.19,0.0,2.0,,,1987,아파트,중개거래,서울 양천구
2025,11530,구로구,10700,개봉동,1,대지,0481,0000,현대,20250514,75000,84.99,0.0,24.0,,,2001,아파트,중개거래,서울 구로구
2025,11290,성북구,13400,길음동,1,대지,1280,0000,길음뉴타운2단지푸르지오,20250514,83000,84.97,0.0,7.0,,,2005,아파트,중개거래,서울 성북구
2025,11560,영등포구,11000,여의도동,1,대지,0525,0000,브라이튼여의도,20250514,499600,113.965,0.0,22.0,,,2023,아파트,직거래,
2025,11305,강북구,10300,수유동,,,,,,20250514,77764,178.05,124.0,0.0,,,1995,단독다가구,직거래,
2025,11500,강서구,10500,마곡동,1,대지,0795,0005,마곡사이언스파크뷰,20250514,16800,26.76,37.3,11.0,,,2016,오피스텔,중개거래,서울 강서구
2025,11305,강북구,10200,번동,1,대지,0148,0005,한마음오동타운,20250514,31000,61.47,33.0,1.0,,,2000,연립다세대,중개거래,서울 강북구
2025,11530,구로구,10100,신도림동,1,대지,0643,0000,동아1,20250514,104000,59.978,0.0,18.0,,,1999,아파트,중개거래,서울 구로구
2025,11200,성동구,10100,상왕십리동,1,대지,0012,0047,센트럴큐브,20250514,27000,35.22,56.3266,5.0,,,2019,오피스텔,직거래,
2025,11290,성북구,13400,길음동,1,대지,1288,0000,래미안길음센터피스,20250514,112000,59.97,0.0,16.0,,,2019,아파트,중개거래,서울 성북구
2025,11470,양천구,10300,신월동,1,대지,0994,0010,센트필드,20250514,24717,38.63,49.44,7.0,,,2023,오피스텔,직거래,
2025,11500,강서구,10300,화곡동,1,대지,0870,0013,다안빌라트201동202동,20250514,22427,38.62,22.0,4.0,,,2016,연립다세대,직거래,
2025,11740,강동구,10700,암사동,1,대지,0400,0000,현대홈타운,20250514,114500,59.97,0.0,7.0,,,2004,아파트,중개거래,서울 강동구
2025,11215,광진구,10200,능동,1,대지,0164,0000,부광주택,20250514,19100,96.78,3.0,2.0,,,1997,연립다세대,직거래,
2025,11410,서대문구,11600,창천동,1,대지,0422,0000,정웅에이스빌,20250514,34500,56.61,38.0,2.0,,,2003,연립다세대,중개거래,서울 서대문구
2025,11560,영등포구,11500,당산동5가,1,대지,0009,0002,당산 삼성쉐르빌,20250514,20800,24.8,37.07,19.0,,,2013,오피스텔,중개거래,서울 영등포구
2025,11305,강북구,10300,수유동,,,,,,20250514,67416,199.98,136.0,0.0,,,1991,단독다가구,직거래,
2025,11740,강동구,10800,성내동,1,대지,0448,0031,동일미주빌라(448-31),20250514,18000,32.54,15.0,4.0,,,1993,연립다세대,중개거래,서울 강동구
2025,11740,강동구,10600,둔촌동,1,대지,0555,0000,신동아파밀리에,20250514,87000,58.87,0.0,21.0,,,2002,아파트,중개거래,서울 강동구
2025,11215,광진구,10300,구의동,1,대지,0023,0027,비바체A,20250514,45000,77.59,30.0,4.0,,,2003,연립다세대,중개거래,서울 광진구
2025,11470,양천구,10300,신월동,1,대지,0076,0012,효성8동,20250514,16000,36.08,28.0,1.0,,,1986,연립다세대,중개거래,서울 양천구
2025,11500,강서구,10300,화곡동,1,대지,0354,0083,삼성블루밍(101동102동),20250514,22900,29.98,18.0,4.0,,,2015,연립다세대,중개거래,서울 강서구
2025,11470,양천구,10100,신정동,1,대지,0932,0023,스페이스빌,20250514,30000,28.29,16.0,5.0,,,2014,연립다세대,중개거래,서울 강서구
2025,11545,금천구,10200,독산동,1,대지,0974,0010,동산아트(974-10),20250514,24000,29.87,17.0,6.0,,,2015,연립다세대,중개거래,서울 금천구
2025,11440,마포구,12400,연남동,1,대지,0487,0298,유풍맨션,20250514,50400,89.58,49.0,3.0,,,1991,연립다세대,중개거래,서울 마포구
2025,11230,동대문구,10500,답십리동,1,대지,1003,0000,래미안위브,20250514,123500,59.97,0.0,13.0,,,2014,아파트,중개거래,서울 동대문구
2025,11350,노원구,10300,공릉동,1,대지,0725,0000,풍림아파트A,20250514,80500,84.99,0.0,2.0,,,2001,아파트,중개거래,"서울 노원구, 서울 중랑구"
2025,11380,은평구,10700,응암동,1,대지,0111,0014,백명TRENDY,20250514,11500,28.045,39.841,2.0,,,2003,오피스텔,중개거래,서울 은평구
2025,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,20250514,41400,39.78,0.0,10.0,,,1990,아파트,중개거래,서울 노원구
2025,11470,양천구,10300,신월동,1,대지,0077,0009,삼익헤스티아(77-9),20250514,18000,29.92,18.0,6.0,,,2014,연립다세대,중개거래,서울 양천구
2025,11470,양천구,10100,신정동,1,대지,1200,0010,행복이가득한집,20250514,95000,79.31,41.0,3.0,,,2004,연립다세대,중개거래,서울 양천구
2025,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,20250514,241000,108.28,0.0,11.0,,,1987,아파트,중개거래,서울 양천구
2025,11350,노원구,10500,상계동,1,대지,0720,0000,상계주공6(고층),20250514,60000,59.2,0.0,9.0,,,1988,아파트,중개거래,서울 노원구
2025,11530,구로구,10600,고척동,1,대지,0241,0162,뜰안에,20250514,21493,35.26,21.0,4.0,,,2017,연립다세대,직거래,
2025,11290,성북구,11300,삼선동3가,1,대지,0042,0007,원흥하이츠빌라,20250514,22000,42.09,170.0,3.0,,,1995,연립다세대,직거래,
2025,11230,동대문구,10600,장안동,1,대지,0316,0023,까사벨로2,20250514,37650,51.8,30.0,3.0,,,2018,연립다세대,중개거래,서울 동대문구
2025,11260,중랑구,10200,상봉동,1,대지,0105,0025,우정주택,20250514,30400,49.21,29.0,3.0,,,2002,연립다세대,중개거래,서울 중랑구
2025,11470,양천구,10300,신월동,1,대지,0996,0016,삼성주택나동,20250514,17000,36.45,29.0,3.0,,,1988,연립다세대,중개거래,서울 양천구
2025,11620,관악구,10200,신림동,,,,,,20250514,150000,402.03,169.0,0.0,,,1996,단독다가구,직거래,
2025,11530,구로구,10200,구로동,1,대지,1257,0000,럭키,20250514,54000,56.11,0.0,7.0,,,1992,아파트,중개거래,서울 구로구
2025,11710,송파구,10800,문정동,1,대지,0622,0000,송파한화오벨리스크,20250514,23400,29.99,38.607,10.0,,,2013,오피스텔,중개거래,서울 송파구
2025,11590,동작구,10900,신대방동,1,대지,0470,0008,한성아파트,20250514,81400,59.87,0.0,2.0,,,1995,아파트,중개거래,"서울 동작구, 인천 서구"
2025,11560,영등포구,12600,양평동2가,1,대지,0039,0001,오목교벽산블루밍,20250514,48500,40.37,0.0,21.0,,,1996,아파트,중개거래,서울 영등포구
2025,11440,마포구,12300,망원동,1,대지,0437,0009,우림빌라,20250514,33000,43.2,24.0,2.0,,,2003,연립다세대,중개거래,서울 마포구
2025,11530,구로구,10700,개봉동,1,대지,0488,0000,영화아이닉스,20250514,62000,84.98,0.0,22.0,,,2005,아파트,중개거래,서울 구로구
2025,11470,양천구,10300,신월동,1,대지,0931,0010,중앙(나동),20250514,20800,40.65,26.0,2.0,,,1986,연립다세대,중개거래,서울 양천구
2025,11545,금천구,10200,독산동,1,대지,0378,0087,영우빌리지,20250514,23500,56.545,22.0,4.0,,,2001,연립다세대,중개거래,서울 금천구
2025,11680,강남구,10600,대치동,1,대지,0954,0022,지평타운,20250514,85000,66.16,25.0,4.0,,,2010,연립다세대,중개거래,"서울 강남구, 서울 서초구"
2025,11650,서초구,10800,서초동,1,대지,1601,0010,서초어반하이 오피스텔,20250514,20500,18.34,31.82,19.0,,,2018,오피스텔,중개거래,서울 서초구
2025,11290,성북구,13400,길음동,1,대지,0635,0168,길음뉴타운신안파크아파트,20250513,42300,68.14,0.0,9.0,,,1988,아파트,중개거래,서울 성북구
2025,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,20250513,129000,84.87,0.0,2.0,,,2000,아파트,중개거래,서울 성동구
2025,11440,마포구,12600,중동,1,대지,0398,0000,울트라월드컵(참누리),20250513,114000,84.94,0.0,11.0,,,2006,아파트,중개거래,서울 마포구
2025,11545,금천구,10300,시흥동,1,대지,1013,0000,관악산벽산타운5,20250513,43500,59.34,0.0,17.0,,,2004,아파트,중개거래,서울 금천구
2025,11740,강동구,10900,천호동,1,대지,0053,0021,도시공감,20250513,19000,29.99,17.0,5.0,,,2012,연립다세대,중개거래,서울 강동구
2025,11620,관악구,10200,신림동,1,대지,0612,0021,성은빌라가동,20250513,9000,36.36,27.0,-1.0,,,1990,연립다세대,직거래,
2025,11290,성북구,13400,길음동,1,대지,1278,0000,길음동동부센트레빌(1278-0),20250513,87500,84.844,0.0,18.0,,,2003,아파트,중개거래,서울 성북구
2025,11215,광진구,10500,자양동,1,대지,0644,0000,로얄동아,20250513,160000,114.28,0.0,21.0,,,1999,아파트,중개거래,서울 광진구
2025,11500,강서구,10800,공항동,1,대지,0659,0003,송정푸른빌,20250513,22600,37.37,21.0,2.0,,,2011,연립다세대,중개거래,서울 강서구
2025,11410,서대문구,11700,연희동,1,대지,0001,0010,(1-10),20250513,31000,57.66,18.0,3.0,,,1999,연립다세대,중개거래,서울 서대문구
2025,11620,관악구,10200,신림동,1,대지,1714,0000,삼성산주공(주공3단지),20250513,54000,58.55,0.0,20.0,,,2000,아파트,중개거래,서울 관악구
2025,11230,동대문구,11000,이문동,3,블럭,0149,0008,이문 아이파크 자이,20250513,31888,20.8,0.0,14.0,분양권,,0,아파트,중개거래,서울 동대문구
2025,11620,관악구,10100,봉천동,1,대지,0178,0020,(178-20),20250513,12000,32.04,22.0,-1.0,,,1991,연립다세대,중개거래,서울 관악구
2025,11350,노원구,10500,상계동,1,대지,1355,0000,노원센트럴푸르지오,20250513,79500,59.994,0.0,9.0,,,2021,아파트,중개거래,"서울 노원구, 서울 영등포구"
